ax,ay,az,gx,gy,gz
-6.3947,-4.70741,4.73855,-0.02345,0.00093,-0.02771
-6.40428,-4.69783,4.72058,-0.02358,0.00107,-0.02705
-6.3947,-4.69783,4.74094,-0.02385,0.0012,-0.02718
-6.42225,-4.69544,4.71819,-0.02398,0.00107,-0.02758
-6.42464,-4.69065,4.71819,-0.02358,0.00027,-0.02904
-6.41626,-4.70382,4.69544,-0.02358,0.00027,-0.02864
-6.41626,-4.7146,4.72298,-0.02425,0.00053,-0.02838
-6.3971,-4.7146,4.72418,-0.02398,0.00107,-0.02811
-6.40308,-4.68825,4.70621,-0.02372,0.00067,-0.02811
-6.3971,-4.68586,4.72418,-0.02318,0.0008,-0.02838
-6.40668,-4.70741,4.73495,-0.02372,0.00067,-0.02904
-6.39829,-4.70382,4.74813,-0.02385,0.00067,-0.02864
-6.40668,-4.69304,4.75172,-0.02425,0.00053,-0.02785
-6.42225,-4.69783,4.70861,-0.02425,0.0008,-0.02785
-6.41746,-4.68945,4.72657,-0.02411,0.0012,-0.02785
-6.41386,-4.70023,4.73615,-0.02385,0.00067,-0.02825
-6.41027,-4.7146,4.72178,-0.02398,0.0008,-0.02864
-6.39949,-4.69663,4.72178,-0.02411,0.0012,-0.02811
-6.39949,-4.70741,4.7613,-0.02411,0.00187,-0.02825
-6.40907,-4.70621,4.72657,-0.02425,0.0012,-0.02825
-6.41147,-4.72657,4.69783,-0.02411,0.0024,-0.02785
-6.41027,-4.7146,4.73495,-0.02385,0.00213,-0.02785
-6.3959,-4.70502,4.75531,-0.02372,0.00133,-0.02758
-6.40189,-4.71819,4.7589,-0.02372,0.00213,-0.02825
-6.41865,-4.70382,4.70262,-0.02385,0.00253,-0.02825
-6.3971,-4.70262,4.70741,-0.02345,0.002,-0.02785
-6.40907,-4.7146,4.73495,-0.02345,0.00133,-0.02825
-6.39351,-4.70502,4.73735,-0.02411,0.00053,-0.02798
-6.39111,-4.70382,4.75172,-0.02345,0.00107,-0.02851
-6.40668,-4.70382,4.73735,-0.02398,0.0008,-0.02851
-6.40548,-4.7122,4.72897,-0.02411,0.00107,-0.02758
-6.40668,-4.70382,4.73136,-0.02398,0.00053,-0.02798
-6.3971,-4.69304,4.73495,-0.02372,0.00027,-0.02798
-6.37913,-4.67987,4.73735,-0.02372,0.00093,-0.02838
-6.40428,-4.70023,4.74693,-0.02358,0.0016,-0.02745
-6.42704,-4.69065,4.73376,-0.02372,0.0016,-0.02811
-6.43063,-4.69783,4.72537,-0.02372,0.00187,-0.02825
-6.42105,-4.69663,4.74334,-0.02372,0.00147,-0.02878
-6.39111,-4.70741,4.72418,-0.02398,0.0012,-0.02864
-6.41147,-4.70142,4.73136,-0.02372,0.0012,-0.02838
-6.39111,-4.69903,4.75771,-0.02345,0.002,-0.02798
-6.40308,-4.7146,4.75292,-0.02345,0.00147,-0.02785
-6.38392,-4.70023,4.69304,-0.02332,0.00107,-0.02851
-6.38392,-4.70741,4.7146,-0.02332,0.00147,-0.02785
-6.38392,-4.70861,4.7146,-0.02398,0.00107,-0.02731
-6.40069,-4.68586,4.72537,-0.02358,0.00133,-0.02745
-6.40189,-4.69065,4.73376,-0.02385,0.00147,-0.02771
-6.39949,-4.69304,4.72657,-0.02345,0.00147,-0.02758
-6.39231,-4.68107,4.71819,-0.02305,0.002,-0.02771
-6.3971,-4.68945,4.7146,-0.02345,0.00147,-0.02785
-6.39829,-4.69304,4.72657,-0.02411,0.0012,-0.02864
-6.40548,-4.68226,4.71699,-0.02385,0.00147,-0.02825
-6.42105,-4.69544,4.71579,-0.02372,0.00187,-0.02745
-6.41386,-4.70621,4.73495,-0.02385,0.00147,-0.02718
-6.41027,-4.69184,4.72897,-0.02345,0.00107,-0.02731
-6.41386,-4.69783,4.72058,-0.02345,0.00067,-0.02678
-6.41506,-4.69663,4.72178,-0.02305,0.00107,-0.02745
-6.40668,-4.70023,4.70382,-0.02358,0.0012,-0.02785
-6.40668,-4.70861,4.74573,-0.02425,0.00173,-0.02838
-6.3947,-4.71579,4.72058,-0.02425,0.002,-0.02864
-6.40788,-4.69424,4.71939,-0.02411,0.00133,-0.02904
-6.40069,-4.70861,4.69663,-0.02385,0.0016,-0.02798
-6.40428,-4.69544,4.73376,-0.02385,0.00133,-0.02785
-6.41746,-4.69783,4.711,-0.02411,0.0016,-0.02798
-6.40189,-4.68586,4.73016,-0.02398,0.0016,-0.02825
-6.40548,-4.69544,4.71819,-0.02411,0.00107,-0.02825
-6.40308,-4.68945,4.75531,-0.02372,0.00107,-0.02838
-6.40189,-4.69544,4.74453,-0.02305,-0.00027,-0.02838
-6.41506,-4.70382,4.75651,-0.02332,0.00093,-0.02864
-6.40428,-4.70981,4.73136,-0.02398,0.00133,-0.02864
-6.40788,-4.69903,4.69424,-0.02372,0.00173,-0.02838
-6.40668,-4.69544,4.7134,-0.02398,0.0024,-0.02825
-6.40189,-4.69424,4.74932,-0.02358,0.00226,-0.02798
-6.39829,-4.69424,4.74932,-0.02385,0.0012,-0.02798
-6.39351,-4.69783,4.73256,-0.02411,0.00107,-0.02718
-6.40189,-4.68346,4.70741,-0.02358,0.00173,-0.02771
-6.41027,-4.69424,4.711,-0.02305,0.00226,-0.02825
-6.41746,-4.71939,4.71699,-0.02372,0.00253,-0.02851
-6.40668,-4.69663,4.74094,-0.02425,0.002,-0.02838
-6.41985,-4.69903,4.74453,-0.02358,0.00107,-0.02811
-6.40788,-4.70741,4.73615,-0.02358,0.00147,-0.02798
-6.40548,-4.69544,4.70621,-0.02318,0.0016,-0.02771
-6.40308,-4.69304,4.73256,-0.02292,0.00133,-0.02785
-6.41985,-4.68705,4.72298,-0.02358,0.00093,-0.02851
-6.3947,-4.68705,4.70621,-0.02345,0.0004,-0.02798
-6.3947,-4.69663,4.73256,-0.02372,0.0008,-0.02838
-6.39829,-4.68945,4.75531,-0.02411,0.0016,-0.02825
-6.39949,-4.70621,4.74813,-0.02385,0.0012,-0.02785
-6.43302,-4.68945,4.73256,-0.02398,0.00133,-0.02825
-6.41985,-4.69065,4.73256,-0.02345,0.00187,-0.02838
-6.40668,-4.69304,4.75172,-0.02411,0.0004,-0.02758
-6.40548,-4.68346,4.75172,-0.02385,0.0008,-0.02798
-6.43183,-4.69184,4.73495,-0.02358,0.0012,-0.02798
-6.41386,-4.69783,4.72537,-0.02372,0.00133,-0.02785
-6.40428,-4.69424,4.73495,-0.02398,0.0004,-0.02838
-6.3959,-4.70023,4.72657,-0.02398,0.0008,-0.02825
-6.40788,-4.69184,4.72178,-0.02345,0.0004,-0.02851
-6.38991,-4.71819,4.71939,-0.02332,0.0004,-0.02918
-6.40069,-4.70502,4.72178,-0.02372,0.0012,-0.02891
-6.40788,-4.711,4.71699,-0.02411,0.0012,-0.02811
-6.40788,-4.711,4.7122,-0.02398,0.0012,-0.02838
-6.41266,-4.70382,4.73256,-0.02385,0.00187,-0.02838
-6.41626,-4.70023,4.72298,-0.02411,0.00093,-0.02825
-6.41147,-4.67508,4.74813,-0.02425,0.00093,-0.02878
-6.41506,-4.67508,4.72537,-0.02385,0.00093,-0.02825
-6.39949,-4.69903,4.70861,-0.02385,0.00053,-0.02851
-6.39231,-4.711,4.72418,-0.02411,0.00053,-0.02785
-6.40069,-4.70262,4.73016,-0.02438,0.0016,-0.02798
-6.40428,-4.70382,4.69903,-0.02411,0.0016,-0.02771
-6.40907,-4.68705,4.72777,-0.02385,0.00187,-0.02745
-6.40548,-4.69544,4.70262,-0.02385,0.0016,-0.02705
-6.40907,-4.7134,4.73615,-0.02372,0.00093,-0.02758
-6.40907,-4.68825,4.7625,-0.02385,0.00107,-0.02771
-6.38632,-4.69903,4.77088,-0.02345,0.00053,-0.02811
-6.40788,-4.7146,4.7613,-0.02345,0.00107,-0.02878
-6.42344,-4.69663,4.72897,-0.02305,0.00173,-0.02878
-6.3959,-4.69783,4.73735,-0.02345,0.00226,-0.02918
-6.42225,-4.69184,4.7134,-0.02372,0.00147,-0.02864
-6.3959,-4.69304,4.73256,-0.02425,0.0012,-0.02918
-6.41027,-4.68226,4.74334,-0.02425,0.0016,-0.02904
-6.41746,-4.69903,4.74813,-0.02465,0.00147,-0.02904
-6.41027,-4.69184,4.73376,-0.02411,0.0016,-0.02825
-6.41506,-4.70741,4.71579,-0.02358,0.00213,-0.02771
-6.40788,-4.71939,4.72777,-0.02398,0.0016,-0.02771
-6.39949,-4.70861,4.72537,-0.02358,0.0024,-0.02691
-6.41027,-4.70861,4.73615,-0.02345,0.0024,-0.02785
-6.40907,-4.711,4.73855,-0.02345,0.00187,-0.02745
-6.3947,-4.68705,4.72657,-0.02305,0.00147,-0.02785
-6.41865,-4.69184,4.74693,-0.02372,0.00133,-0.02864
-6.41506,-4.70861,4.7625,-0.02372,0.00173,-0.02864
-6.42464,-4.711,4.72897,-0.02345,0.00226,-0.02811
-6.40189,-4.70142,4.74693,-0.02345,0.002,-0.02785
-6.40907,-4.69544,4.72777,-0.02358,0.00213,-0.02785
-6.3971,-4.70382,4.73855,-0.02332,0.00133,-0.02798
-6.3971,-4.70861,4.76609,-0.02372,0.00133,-0.02838
-6.40189,-4.70142,4.74094,-0.02358,0.0004,-0.02811
-6.41266,-4.67628,4.73016,-0.02385,-0.00013,-0.02785
-6.40788,-4.69304,4.711,-0.02385,0.0008,-0.02745
-6.41147,-4.69184,4.76968,-0.02358,0.0012,-0.02825
-6.40308,-4.69304,4.75531,-0.02358,0.00093,-0.02825
-6.39231,-4.69065,4.74453,-0.02372,0.00107,-0.02825
-6.3947,-4.69544,4.73016,-0.02398,0.00187,-0.02798
-6.38752,-4.68226,4.70023,-0.02372,0.00187,-0.02771
-6.38991,-4.69304,4.73136,-0.02332,0.0012,-0.02798
-6.40548,-4.71819,4.74573,-0.02332,0.0016,-0.02825
-6.41506,-4.7146,4.74573,-0.02385,0.0012,-0.02771
-6.3971,-4.70621,4.74334,-0.02398,0.00107,-0.02838
-6.41266,-4.69903,4.72897,-0.02372,0.0016,-0.02891
-6.41386,-4.69783,4.72537,-0.02358,0.00133,-0.02798
-6.41865,-4.70621,4.71579,-0.02385,0.00053,-0.02798
-6.3959,-4.70023,4.74573,-0.02358,0.00053,-0.02785
-6.38991,-4.69783,4.72418,-0.02345,0.00067,-0.02758
-6.39949,-4.69783,4.73735,-0.02345,0.00093,-0.02798
-6.40428,-4.70262,4.73136,-0.02345,0.00107,-0.02838
-6.38991,-4.69783,4.74453,-0.02358,0.00067,-0.02745
-6.38392,-4.68466,4.74932,-0.02372,0.00147,-0.02718
-6.40668,-4.70262,4.74094,-0.02398,0.00147,-0.02718
-6.40788,-4.70502,4.75292,-0.02438,0.00093,-0.02691
-6.40548,-4.69304,4.75052,-0.02385,0.00067,-0.02665
-6.41626,-4.7134,4.75052,-0.02358,0.00107,-0.02691
-6.41626,-4.70741,4.75531,-0.02398,0.00173,-0.02705
-6.41386,-4.70382,4.71939,-0.02451,0.00147,-0.02745
-6.41386,-4.70502,4.7613,-0.02398,0.00187,-0.02825
-6.42105,-4.68705,4.74573,-0.02372,0.0012,-0.02851
-6.39111,-4.68586,4.74334,-0.02358,0.0016,-0.02851
-6.41027,-4.69903,4.71819,-0.02372,0.0012,-0.02864
-6.41266,-4.68705,4.74094,-0.02305,0.0004,-0.02811
-6.41147,-4.7122,4.74094,-0.02385,0.0008,-0.02864
-6.39231,-4.69184,4.74334,-0.02425,0.0004,-0.02785
-6.40788,-4.70382,4.73855,-0.02385,-0.00013,-0.02811
-6.40308,-4.70023,4.73495,-0.02372,0.0008,-0.02785
-6.40548,-4.73136,4.72537,-0.02451,0.0012,-0.02811
-6.40907,-4.72178,4.74453,-0.02411,0.00133,-0.02785
-6.3971,-4.70262,4.72657,-0.02398,0.00187,-0.02758
-6.41266,-4.69424,4.72777,-0.02411,0.00187,-0.02785
-6.38991,-4.70023,4.73615,-0.02438,0.00173,-0.02718
-6.38153,-4.69544,4.75771,-0.02411,0.00093,-0.02798
-6.40907,-4.70861,4.75292,-0.02385,0.00093,-0.02851
-6.42704,-4.7122,4.7146,-0.02372,0.00067,-0.02851
-6.41027,-4.70741,4.70023,-0.02372,0.002,-0.02825
-6.38752,-4.72178,4.73136,-0.02385,0.00173,-0.02825
-6.39829,-4.70741,4.73855,-0.02398,0.00133,-0.02785
-6.39949,-4.69544,4.7122,-0.02411,0.0016,-0.02811
-6.39111,-4.71699,4.71939,-0.02332,0.0016,-0.02864
-6.3947,-4.70142,4.75651,-0.02318,0.00147,-0.02838
-6.36955,-4.69783,4.76489,-0.02332,0.00107,-0.02838
-6.36476,-4.69065,4.75292,-0.02292,0.00067,-0.02838
-6.3971,-4.67867,4.74932,-0.02358,0.00093,-0.02811
-6.37794,-4.69903,4.74334,-0.02372,0.0012,-0.02851
-6.38752,-4.69424,4.75292,-0.02451,0.00133,-0.02838
-6.40189,-4.711,4.72777,-0.02398,0.0016,-0.02838
-6.41506,-4.7134,4.72418,-0.02411,0.00173,-0.02798
-6.41266,-4.70262,4.71819,-0.02438,0.0012,-0.02785
-6.39949,-4.70981,4.70741,-0.02438,0.0012,-0.02771
-6.38991,-4.69184,4.74094,-0.02425,0.0012,-0.02798
-6.38273,-4.69544,4.76369,-0.02385,0.0016,-0.02851
-6.39111,-4.68346,4.75411,-0.02372,0.0016,-0.02798
-6.40788,-4.69304,4.72897,-0.02372,0.00187,-0.02851
-6.41266,-4.70981,4.7134,-0.02345,0.00133,-0.02771
-6.41746,-4.70741,4.74453,-0.02411,0.0008,-0.02745
-6.41746,-4.68586,4.74453,-0.02372,0.0012,-0.02771
-6.40548,-4.70981,4.72777,-0.02398,0.00147,-0.02785
-6.41626,-4.70142,4.70142,-0.02372,0.00173,-0.02811
-6.41266,-4.71699,4.72418,-0.02332,0.00027,-0.02771
-6.3947,-4.68825,4.73376,-0.02372,0.00067,-0.02758
-6.39111,-4.69544,4.74813,-0.02385,0.0008,-0.02758
-6.40189,-4.67987,4.71579,-0.02332,0.0008,-0.02798
-6.41506,-4.68705,4.7146,-0.02385,0.00093,-0.02811
-6.40308,-4.71699,4.73256,-0.02425,0.0008,-0.02785
-6.40668,-4.69903,4.73136,-0.02398,0.0004,-0.02811
-6.39829,-4.70023,4.70621,-0.02332,0.00067,-0.02838
-6.39829,-4.70861,4.71819,-0.02332,0.00147,-0.02838
-6.3971,-4.69783,4.71819,-0.02358,0.00213,-0.02798
-6.40069,-4.69065,4.73256,-0.02372,0.00133,-0.02771
-6.41147,-4.70741,4.75052,-0.02398,0.00107,-0.02851
-6.39351,-4.69903,4.76729,-0.02358,0.00093,-0.02864
-6.39829,-4.69663,4.73495,-0.02358,0.0012,-0.02785
-6.41386,-4.70262,4.73735,-0.02398,0.00147,-0.02745
-6.43063,-4.72178,4.74932,-0.02372,0.00226,-0.02758
-6.41386,-4.69783,4.74334,-0.02358,0.00173,-0.02851
-6.39351,-4.69663,4.7589,-0.02345,0.00133,-0.02864
-6.3947,-4.70142,4.72897,-0.02318,0.00133,-0.02878
-6.41027,-4.68705,4.74693,-0.02372,0.00147,-0.02745
-6.41865,-4.7134,4.72897,-0.02358,0.002,-0.02665
-6.41985,-4.711,4.70382,-0.02318,0.00133,-0.02745
-6.3971,-4.70502,4.74932,-0.02358,0.00107,-0.02785
-6.39111,-4.70382,4.70382,-0.02398,0.00067,-0.02798
-6.40668,-4.70981,4.73256,-0.02398,0.0012,-0.02705
-6.42344,-4.70262,4.72777,-0.02385,0.00067,-0.02758
-6.43542,-4.69544,4.7134,-0.02358,0.0012,-0.02811
-6.41027,-4.70981,4.72897,-0.02385,0.00107,-0.02891
-6.39829,-4.69544,4.73136,-0.02385,0.00107,-0.02838
-6.38273,-4.70621,4.74094,-0.02425,0.00133,-0.02825
-6.40189,-4.71939,4.7613,-0.02372,0.0012,-0.02838
-6.41506,-4.69424,4.78046,-0.02425,0.00173,-0.02811
-6.40788,-4.69424,4.74453,-0.02425,0.00173,-0.02798
-6.41147,-4.69424,4.69184,-0.02398,0.00093,-0.02825
-6.39231,-4.68586,4.69304,-0.02385,0.00027,-0.02851
-6.39829,-4.69184,4.72418,-0.02398,0.00093,-0.02798
-6.40907,-4.69663,4.73735,-0.02411,0.00093,-0.02811
-6.37913,-4.70023,4.75531,-0.02358,0.00027,-0.02811
-6.40189,-4.70262,4.74214,-0.02358,0.00107,-0.02851
-6.41027,-4.70502,4.74573,-0.02411,0.00147,-0.02771
-6.39949,-4.68107,4.75411,-0.02372,0.00133,-0.02758
-6.41626,-4.68586,4.75411,-0.02372,0.00133,-0.02771
-6.41506,-4.70621,4.74214,-0.02398,0.00093,-0.02825
-6.40788,-4.72897,4.75172,-0.02398,0.0008,-0.02798
-6.40428,-4.69903,4.74573,-0.02398,0.0012,-0.02785
-6.41506,-4.67508,4.72657,-0.02385,0.00093,-0.02798
-6.3959,-4.67867,4.72058,-0.02398,0.0016,-0.02771
-6.39949,-4.70382,4.72058,-0.02345,0.00187,-0.02758
-6.41147,-4.70981,4.75411,-0.02345,0.00133,-0.02798
-6.38871,-4.70621,4.72418,-0.02345,0.00093,-0.02771
-6.38512,-4.711,4.73495,-0.02398,0.0016,-0.02798
-6.40189,-4.69544,4.71939,-0.02372,0.0016,-0.02825
-6.3971,-4.69424,4.711,-0.02372,0.002,-0.02718
-6.41985,-4.69544,4.70621,-0.02385,0.0016,-0.02811
-6.40668,-4.69903,4.69663,-0.02345,0.00053,-0.02811
-6.42344,-4.70741,4.73376,-0.02345,0.00053,-0.02771
-6.39351,-4.68825,4.74094,-0.02358,0.00133,-0.02825
-6.3959,-4.67508,4.75052,-0.02372,0.00027,-0.02811
-6.40788,-4.68705,4.75531,-0.02345,0.00093,-0.02891
-6.41027,-4.67867,4.72897,-0.02332,0.00147,-0.02785
-6.3959,-4.69663,4.73376,-0.02372,0.00133,-0.02811
-6.39829,-4.70502,4.75292,-0.02372,0.00213,-0.02811
-6.40788,-4.69184,4.73495,-0.02385,0.00213,-0.02811
-6.40907,-4.68945,4.73376,-0.02425,0.0016,-0.02758
-6.40788,-4.70621,4.69903,-0.02425,0.00133,-0.02891
-6.40907,-4.70861,4.72418,-0.02345,0.00093,-0.02864
-6.41386,-4.70023,4.73615,-0.02358,0.0004,-0.02811
-6.41506,-4.70382,4.70262,-0.02358,0.00093,-0.02851
-6.3947,-4.69424,4.70382,-0.02372,0.00133,-0.02825
-6.41506,-4.67867,4.72537,-0.02385,0.00093,-0.02798
-6.41027,-4.67867,4.70861,-0.02438,0.0008,-0.02838
-6.39829,-4.68945,4.73855,-0.02385,0.00013,-0.02864
-6.41746,-4.70023,4.72897,-0.02372,0.0008,-0.02838
-6.41626,-4.70981,4.75172,-0.02385,0.00107,-0.02838
-6.41147,-4.69065,4.72897,-0.02358,-0.00053,-0.02864
-6.40428,-4.70621,4.71939,-0.02425,0.00053,-0.02785
-6.43422,-4.69424,4.72657,-0.02425,0.0008,-0.02838
-6.42704,-4.70262,4.7134,-0.02438,0.00133,-0.02825
-6.42464,-4.71939,4.75052,-0.02398,0.0016,-0.02864
-6.41506,-4.7134,4.73016,-0.02372,0.00173,-0.02825
-6.40548,-4.69065,4.74813,-0.02425,0.00133,-0.02864
-6.41027,-4.70621,4.72178,-0.02425,0.00093,-0.02864
-6.40189,-4.69783,4.74813,-0.02425,0.0008,-0.02811
-6.38991,-4.70502,4.74693,-0.02398,0.00147,-0.02771
-6.39829,-4.69663,4.72657,-0.02385,0.00147,-0.02798
-6.38632,-4.72897,4.73974,-0.02358,0.00093,-0.02811
-6.40308,-4.70023,4.70861,-0.02398,0.00093,-0.02798
-6.40788,-4.70142,4.73256,-0.02411,0.00027,-0.02798
-6.41506,-4.70023,4.73974,-0.02411,0.0,-0.02771
-6.42105,-4.68705,4.72537,-0.02345,0.00133,-0.02825
-6.42704,-4.68705,4.73615,-0.02398,0.00107,-0.02785
-6.4426,-4.68586,4.711,-0.02372,0.00133,-0.02758
-6.41865,-4.68466,4.73016,-0.02358,0.00173,-0.02785
-6.41626,-4.6643,4.73016,-0.02411,0.00133,-0.02864
-6.42225,-4.69184,4.73735,-0.02438,0.00147,-0.02851
-6.40189,-4.69903,4.72897,-0.02385,0.0008,-0.02851
-6.41626,-4.70142,4.71579,-0.02358,0.0004,-0.02864
-6.41626,-4.68586,4.71699,-0.02345,0.0008,-0.02864
-6.42225,-4.70382,4.73495,-0.02332,0.00093,-0.02864
-6.41626,-4.68586,4.73256,-0.02345,0.00133,-0.02825
-6.41746,-4.69903,4.74334,-0.02372,0.002,-0.02825
-6.40907,-4.68945,4.72537,-0.02385,0.00147,-0.02798
-6.39829,-4.69424,4.74094,-0.02398,0.0016,-0.02825
-6.40548,-4.72657,4.73136,-0.02385,0.00067,-0.02798
-6.40069,-4.69544,4.73376,-0.02372,0.0004,-0.02904
-6.40308,-4.68825,4.75411,-0.02372,0.0004,-0.02851
-6.39949,-4.69304,4.73376,-0.02332,0.0012,-0.02838
-6.40788,-4.7134,4.73256,-0.02385,0.00133,-0.02851
-6.42105,-4.70502,4.74932,-0.02398,0.00107,-0.02785
-6.40788,-4.68705,4.73376,-0.02345,0.0008,-0.02825
-6.41985,-4.70502,4.75292,-0.02372,0.00107,-0.02825
-6.41386,-4.67747,4.74693,-0.02398,0.0008,-0.02758
-6.38991,-4.69184,4.74214,-0.02332,0.00013,-0.02798
-6.39949,-4.70861,4.73256,-0.02358,0.0012,-0.02851
-6.40189,-4.70621,4.72897,-0.02345,0.00173,-0.02904
-6.40069,-4.69424,4.72298,-0.02332,0.00093,-0.02891
-6.41386,-4.68226,4.72537,-0.02411,0.00053,-0.02851
-6.41027,-4.69783,4.7146,-0.02345,0.0004,-0.02771
-6.40907,-4.70262,4.73974,-0.02305,0.00147,-0.02798
-6.40308,-4.70741,4.75172,-0.02372,0.0012,-0.02838
-6.40668,-4.70502,4.73376,-0.02345,0.00173,-0.02851
-6.41027,-4.70142,4.72178,-0.02372,0.0008,-0.02864
-6.39949,-4.68705,4.74693,-0.02332,0.00133,-0.02851
-6.39949,-4.70262,4.76369,-0.02411,0.0004,-0.02798
-6.38752,-4.7122,4.7613,-0.02398,0.00093,-0.02758
-6.40428,-4.69184,4.73615,-0.02425,0.00107,-0.02785
-6.41027,-4.68705,4.75052,-0.02411,0.0008,-0.02798
-6.40428,-4.68226,4.73136,-0.02358,0.0004,-0.02785
-6.37434,-4.711,4.72058,-0.02358,0.0008,-0.02825
-6.38392,-4.711,4.711,-0.02345,0.00107,-0.02838
-6.41506,-4.69903,4.70382,-0.02411,0.00147,-0.02878
-6.41027,-4.70023,4.72058,-0.02425,0.00147,-0.02825
-6.40788,-4.69184,4.72058,-0.02398,0.00133,-0.02825
-6.40788,-4.70262,4.73855,-0.02318,0.0008,-0.02851
-6.40069,-4.72058,4.72537,-0.02332,0.0008,-0.02891
-6.41027,-4.69304,4.72537,-0.02332,0.00013,-0.02838
-6.3947,-4.66789,4.7146,-0.02398,0.00027,-0.02731
-6.41626,-4.67747,4.73855,-0.02372,0.00173,-0.02785
-6.38632,-4.70741,4.74813,-0.02398,0.00133,-0.02758
-11.81224,-7.60299,5.68338,-0.01892,0.00626,-0.0024
-5.00559,-3.51709,4.69544,0.12657,-0.2546,0.08154
-7.28325,-5.42831,4.86548,0.03211,-0.08687,0.03491
-7.02579,-5.04511,4.88105,0.07781,-0.16214,0.07847
-6.70246,-4.72298,5.10858,0.10152,-0.20371,0.08753
-6.09173,-4.68346,4.67628,0.11338,-0.23236,0.11818
-5.63548,-4.09429,4.82956,0.15282,-0.29084,0.14935
-7.38864,-5.4798,4.75411,0.13976,-0.27006,0.15402
-5.28581,-3.62845,4.74334,0.22916,-0.42234,0.19692
-6.95993,-5.12893,4.85949,0.20864,-0.38637,0.22116
-8.19216,-4.92177,5.56603,0.23902,-0.4286,0.22449
-5.73727,-4.65233,4.72298,0.28631,-0.53692,0.27566
-5.56483,-3.90029,5.2403,0.29178,-0.5264,0.29697
-5.96839,-4.70621,4.64394,0.31443,-0.57516,0.33508
-5.12774,-3.18777,4.97805,0.35866,-0.65816,0.34613
-5.71811,-4.58167,4.72418,0.33668,-0.62992,0.35333
-5.20797,-3.20334,5.34449,0.38331,-0.71225,0.37518
-5.4355,-4.48228,4.89542,0.38157,-0.72598,0.41408
-6.93717,-3.88352,5.90013,0.42621,-0.79965,0.44246
-6.02467,-4.39486,5.11456,0.46924,-0.9081,0.51747
-7.53114,-4.09548,6.1061,0.47044,-0.89718,0.51214
-6.49529,-4.4715,5.86061,0.48909,-0.97925,0.51214
-4.8104,-3.0309,5.90492,0.49309,-1.02601,0.5681
-6.54918,-4.29667,5.81511,0.47004,-1.02068,0.59088
-6.9731,-3.59253,6.01629,0.49562,-1.0861,0.62326
-6.96352,-3.93142,6.17436,0.50255,-1.1374,0.64311
-5.73487,-3.95777,6.53601,0.52413,-1.19415,0.67029
-5.17085,-3.47637,6.16119,0.55784,-1.21494,0.66656
-5.05589,-3.21172,6.1552,0.5717,-1.23226,0.67721
-5.47262,-3.07401,6.48811,0.57876,-1.27116,0.66442
-5.64626,-3.30632,6.4426,0.57356,-1.28448,0.67095
-6.00312,-2.90276,6.75515,0.5709,-1.29434,0.66909
-7.91075,-3.96855,6.92041,0.55184,-1.29154,0.67801
-4.3757,-1.99385,6.75156,0.609,-1.46554,0.74943
-6.73959,-3.32309,7.33834,0.53306,-1.32978,0.70559
-5.87618,-3.02251,7.43534,0.52666,-1.35363,0.71026
-4.60562,-2.52196,7.34073,0.51254,-1.34151,0.70466
-4.31343,-2.61177,7.12159,0.48336,-1.29501,0.7008
-4.06315,-1.91961,7.13955,0.48549,-1.3106,0.6948
-5.66063,-2.90396,7.19224,0.46471,-1.27715,0.68468
-4.45713,-2.17707,7.25811,0.51187,-1.38414,0.68468
-5.7241,-2.55549,7.71077,0.51307,-1.34111,0.67548
-4.4248,-1.74238,7.82573,0.53905,-1.45449,0.67788
-5.90013,-2.30281,8.15624,0.49549,-1.37135,0.7008
-5.25348,-1.77591,8.44244,0.48936,-1.41998,0.69187
-3.93861,-1.48731,8.15504,0.43527,-1.42011,0.71932
-4.28948,-1.69927,8.13229,0.38251,-1.40053,0.75062
-2.89318,-1.53042,7.87722,0.37132,-1.45489,0.79006
-3.29674,-1.8777,8.33227,0.35466,-1.40532,0.75209
-3.76258,-1.52204,8.49274,0.40009,-1.37228,0.69613
-3.8967,-1.41785,8.57537,0.38864,-1.3864,0.68401
-4.30265,-1.66574,8.4616,0.36865,-1.38294,0.67988
-4.42719,-1.37474,8.73104,0.37478,-1.39347,0.68787
-4.34936,-1.08854,8.86157,0.36332,-1.3888,0.69307
-4.74334,-1.38312,9.07712,0.33588,-1.36575,0.692
-4.13261,-1.27894,9.18011,0.32935,-1.3908,0.69054
-2.84289,-1.09093,9.05198,0.32202,-1.41651,0.70666
-2.21899,-0.81431,9.06515,0.30563,-1.3876,0.69866
-2.18186,-0.9137,9.00408,0.29124,-1.37268,0.69347
-2.52675,-0.78078,9.00887,0.28711,-1.38907,0.7004
-3.15185,-0.89574,9.14778,0.27712,-1.39973,0.70613
-3.20693,-0.74605,9.23999,0.26313,-1.40599,0.69334
-3.56618,-0.94124,9.31064,0.25154,-1.41838,0.68428
-3.07042,-0.73048,9.48308,0.25834,-1.48779,0.692
-2.74589,-0.66222,9.57768,0.26207,-1.49272,0.7004
-2.68721,-0.50295,10.27463,0.2562,-1.45568,0.696
-1.32684,-0.097,9.69025,0.21237,-1.47034,0.6904
-1.20829,-0.3868,9.50703,0.15761,-1.39173,0.72638
-1.22865,-0.39278,9.234,0.13736,-1.38334,0.72691
-1.42144,-0.94484,9.6639,0.1319,-1.45635,0.73957
-0.75683,0.10418,9.59804,0.18466,-1.53309,0.65883
-1.51844,-0.21914,9.9537,0.18826,-1.41718,0.68587
